Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
3,4294967295,328,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186428030292.255	,51.280,1628.550000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.37,1266208,2.905,0.076,9.557,0.249,9.378,0.244,31.733,0.827,2.481,0.065,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.824
3,4294967295,329,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186428030453.835	,8.720,110.220000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,305901,0.057,0.011,1.721,0.334,0.626,0.122,0.005,0.001,0.185,0.000
3,4294967295,330,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186428032273.535	,41.680,1811.030000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,31.118,1026908,1.453,0.047,14.291,0.459,4.691,0.151,18.929,0.608,4.738,0.152,0.037,30.813,1016813,0.2,0.006,5.346,0.173,2.563,0.083,0.181,0.006,0.128,74.660
3,4294967295,331,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186428032946.875	,327.020,631.820000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.886,21244489,188.865,0.587,30.581,0.095,291.661,0.906,164.15,0.51,0.005,0.000
3,4294967295,332,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186428033275.455	,33.180,1.480000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,30.912,1020088,0.0,0.0,4.65,0.15,0.001,0.0,0.001,0.0,0.001,0.0,0.127,30.808,2033360,0.008,0.0,4.028,0.131,0.001,0.0,0.001,0.0,0.147,93.164
3,4294967295,333,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033309.395	,0.920,0.820000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,539,0.008,0.026,0.012,0.037,0.001,0.004,0.001,0.004,0.444,0.000
3,4294967295,334,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033310.335	,0.800,0.000000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,354,0.008,0.04,0.012,0.056,0.001,0.006,0.001,0.006,0.444,0.000
3,4294967295,335,47,sk_scope_kernel_end_dav_2201,sk_scope_kernel_end_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033311.155	,0.740,0.200000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,404,0.008,0.035,0.015,0.059,0.001,0.005,0.001,0.005,0.5,0.000
3,4294967295,336,47,sk_scope_kernel_begin_dav_2201,sk_scope_kernel_begin_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033344.035	,0.720,32.010000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,406,0.008,0.034,0.012,0.049,0.001,0.005,0.001,0.005,0.444,0.000
3,4294967295,337,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033382.075	,0.760,37.280000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,300,0.008,0.047,0.012,0.067,0.001,0.007,0.001,0.007,0.444,0.000
3,4294967295,338,47,sk_placeholder_kernel_dav_2201,sk_placeholder_kernel_dav_2201,dynamic,AI_VECTOR_CORE,1788186428033426.795	,0.680,43.990000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,298,0.008,0.047,0.012,0.067,0.001,0.007,0.001,0.007,0.444,0.000
3,4294967295,339,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186428035067.855	,48.760,1640.320000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,37.735,1245254,2.905,0.077,9.226,0.244,9.379,0.249,31.523,0.835,2.421,0.064,0.023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.389
3,4294967295,340,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186428035239.835	,8.600,123.240000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192,308419,0.057,0.011,1.757,0.338,0.58,0.112,0.01,0.002,0.187,0.000
