Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,N/A,PROFILER_TRACE_EX,47,570,0.020,1788186479099788.155	,1788186479099788.175	
3,TensorMove_2060cf8d69781f9a7462e2f67555909f_high_performance__kernel0,AI_VECTOR_CORE,47,571,184.580,1788186479100325.715	,1788186479100510.295	
3,N/A,MODEL_EXECUTE,47,572,126.160,1788186479100510.315	,1788186479100636.475	
3,sk_entry_mix12,MIX_AIC,12,0,474.800,1788186479100637.715	,1788186479101112.515	
3,N/A,MODEL_WAIT_COMPLETE,47,573,22671.580,1788186479100651.215	,1788186479123322.795	
3,sk_entry_mix12,MIX_AIC,12,11,448.080,1788186479101115.135	,1788186479101563.215	
3,sk_entry_mix12,MIX_AIC,12,22,451.100,1788186479101565.875	,1788186479102016.975	
3,sk_entry_mix12,MIX_AIC,12,33,448.280,1788186479102019.655	,1788186479102467.935	
3,sk_entry_mix12,MIX_AIC,12,44,456.000,1788186479102470.935	,1788186479102926.935	
3,sk_entry_mix12,MIX_AIC,12,55,449.560,1788186479102929.655	,1788186479103379.215	
3,sk_entry_mix12,MIX_AIC,12,66,450.280,1788186479103382.355	,1788186479103832.635	
3,sk_entry_mix12,MIX_AIC,12,77,447.700,1788186479103835.435	,1788186479104283.135	
3,sk_entry_mix12,MIX_AIC,12,88,448.620,1788186479104285.995	,1788186479104734.615	
3,sk_entry_mix12,MIX_AIC,12,99,448.580,1788186479104737.375	,1788186479105185.955	
3,sk_entry_mix12,MIX_AIC,12,110,454.520,1788186479105188.795	,1788186479105643.315	
3,sk_entry_mix12,MIX_AIC,12,121,445.400,1788186479105646.215	,1788186479106091.615	
3,sk_entry_mix12,MIX_AIC,12,132,447.560,1788186479106094.515	,1788186479106542.075	
3,sk_entry_mix12,MIX_AIC,12,143,452.300,1788186479106544.635	,1788186479106996.935	
3,sk_entry_mix12,MIX_AIC,12,154,460.420,1788186479106999.535	,1788186479107459.955	
3,sk_entry_mix12,MIX_AIC,12,165,450.060,1788186479107463.035	,1788186479107913.095	
3,sk_entry_mix12,MIX_AIC,12,176,448.020,1788186479107915.695	,1788186479108363.715	
3,sk_entry_mix12,MIX_AIC,12,187,449.640,1788186479108366.735	,1788186479108816.375	
3,sk_entry_mix12,MIX_AIC,12,198,449.960,1788186479108819.135	,1788186479109269.095	
3,sk_entry_mix12,MIX_AIC,12,209,452.880,1788186479109272.175	,1788186479109725.055	
3,sk_entry_mix12,MIX_AIC,12,220,449.960,1788186479109727.835	,1788186479110177.795	
3,sk_entry_mix12,MIX_AIC,12,231,452.580,1788186479110180.795	,1788186479110633.375	
3,sk_entry_mix12,MIX_AIC,12,242,452.600,1788186479110636.535	,1788186479111089.135	
3,sk_entry_mix12,MIX_AIC,12,253,447.000,1788186479111092.075	,1788186479111539.075	
3,sk_entry_mix12,MIX_AIC,12,264,448.360,1788186479111542.095	,1788186479111990.455	
3,sk_entry_mix12,MIX_AIC,12,275,447.560,1788186479111993.435	,1788186479112440.995	
3,sk_entry_mix12,MIX_AIC,12,286,453.720,1788186479112443.635	,1788186479112897.355	
3,sk_entry_mix12,MIX_AIC,12,297,451.180,1788186479112900.375	,1788186479113351.555	
3,sk_entry_mix12,MIX_AIC,12,308,450.440,1788186479113354.515	,1788186479113804.955	
3,sk_entry_mix12,MIX_AIC,12,319,453.420,1788186479113807.675	,1788186479114261.095	
3,sk_entry_mix12,MIX_AIC,12,330,449.840,1788186479114263.935	,1788186479114713.775	
3,sk_entry_mix12,MIX_AIC,12,341,448.120,1788186479114716.515	,1788186479115164.635	
3,sk_entry_mix12,MIX_AIC,12,352,447.220,1788186479115167.255	,1788186479115614.475	
3,sk_entry_mix12,MIX_AIC,12,363,453.900,1788186479115617.315	,1788186479116071.215	
3,sk_entry_mix12,MIX_AIC,12,374,454.420,1788186479116074.155	,1788186479116528.575	
3,sk_entry_mix12,MIX_AIC,12,385,452.060,1788186479116531.475	,1788186479116983.535	
3,sk_entry_mix12,MIX_AIC,12,396,447.960,1788186479116986.495	,1788186479117434.455	
3,sk_entry_mix12,MIX_AIC,12,407,448.800,1788186479117437.315	,1788186479117886.115	
3,sk_entry_mix12,MIX_AIC,12,418,449.060,1788186479117889.175	,1788186479118338.235	
3,sk_entry_mix12,MIX_AIC,12,429,458.760,1788186479118340.995	,1788186479118799.755	
3,sk_entry_mix12,MIX_AIC,12,440,449.920,1788186479118802.455	,1788186479119252.375	
3,sk_entry_mix12,MIX_AIC,12,451,446.700,1788186479119255.015	,1788186479119701.715	
3,sk_entry_mix12,MIX_AIC,12,462,450.400,1788186479119704.495	,1788186479120154.895	
3,sk_entry_mix12,MIX_AIC,12,473,453.120,1788186479120157.695	,1788186479120610.815	
3,sk_entry_mix12,MIX_AIC,12,484,448.060,1788186479120613.915	,1788186479121061.975	
3,sk_entry_mix12,MIX_AIC,12,495,449.780,1788186479121064.735	,1788186479121514.515	
3,sk_entry_mix12,MIX_AIC,12,506,453.380,1788186479121517.135	,1788186479121970.515	
3,sk_entry_mix12,MIX_AIC,12,517,445.340,1788186479121973.355	,1788186479122418.695	
3,sk_entry_mix12,MIX_AIC,12,528,449.700,1788186479122421.775	,1788186479122871.475	
3,sk_entry_mix12,MIX_AIC,12,539,446.800,1788186479122874.335	,1788186479123321.135	
3,N/A,NOTIFY_RECORD,12,550,0.020,1788186479123322.315	,1788186479123322.335	
3,N/A,PROFILER_TRACE_EX,47,574,0.020,1788186479123395.735	,1788186479123395.755	
3,N/A,PROFILING_DISABLE,48,8,0.020,1788186479771064.995	,1788186479771065.015	
