Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,51,7.740,1788186149748261.335	,1788186149748269.075	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,52,35.620,1788186149748270.375	,1788186149748305.995	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,53,331.740,1788186149748306.735	,1788186149748638.475	
3,clear_ops,MIX_AIC,12,54,28.500,1788186149748639.575	,1788186149748668.075	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,55,51.000,1788186149748671.175	,1788186149748722.175	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,56,7.700,1788186149748723.355	,1788186149748731.055	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,57,33.820,1788186149748732.395	,1788186149748766.215	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,58,329.800,1788186149748766.935	,1788186149749096.735	
3,clear_ops,MIX_AIC,12,59,29.860,1788186149749098.015	,1788186149749127.875	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,60,50.580,1788186149749130.815	,1788186149749181.395	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,61,7.400,1788186149749182.235	,1788186149749189.635	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,62,35.300,1788186149749190.675	,1788186149749225.975	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,63,339.120,1788186149749227.035	,1788186149749566.155	
3,clear_ops,MIX_AIC,12,64,29.720,1788186149749567.355	,1788186149749597.075	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,65,50.980,1788186149749600.155	,1788186149749651.135	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,66,7.860,1788186149749652.295	,1788186149749660.155	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,67,35.340,1788186149749661.335	,1788186149749696.675	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,68,330.780,1788186149749697.755	,1788186149750028.535	
3,clear_ops,MIX_AIC,12,69,28.660,1788186149750029.515	,1788186149750058.175	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,70,51.760,1788186149750061.075	,1788186149750112.835	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,71,7.520,1788186149750113.835	,1788186149750121.355	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,72,34.500,1788186149750122.295	,1788186149750156.795	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,73,332.280,1788186149750158.035	,1788186149750490.315	
3,clear_ops,MIX_AIC,12,74,29.300,1788186149750491.455	,1788186149750520.755	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,75,51.660,1788186149750523.655	,1788186149750575.315	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,76,8.020,1788186149750576.375	,1788186149750584.395	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,77,34.620,1788186149750585.435	,1788186149750620.055	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,78,332.440,1788186149750621.195	,1788186149750953.635	
3,clear_ops,MIX_AIC,12,79,28.420,1788186149750954.595	,1788186149750983.015	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,80,51.680,1788186149750986.155	,1788186149751037.835	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,81,7.800,1788186149751038.955	,1788186149751046.755	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,82,34.640,1788186149751047.975	,1788186149751082.615	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,83,332.340,1788186149751083.735	,1788186149751416.075	
3,clear_ops,MIX_AIC,12,84,26.960,1788186149751417.155	,1788186149751444.115	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,85,51.720,1788186149751447.075	,1788186149751498.795	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,86,7.500,1788186149751499.815	,1788186149751507.315	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,87,34.600,1788186149751508.275	,1788186149751542.875	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,88,332.300,1788186149751544.075	,1788186149751876.375	
3,clear_ops,MIX_AIC,12,89,29.160,1788186149751877.635	,1788186149751906.795	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,90,50.880,1788186149751909.835	,1788186149751960.715	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,91,7.920,1788186149751961.955	,1788186149751969.875	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,92,33.240,1788186149751970.955	,1788186149752004.195	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,93,334.760,1788186149752005.455	,1788186149752340.215	
3,clear_ops,MIX_AIC,12,94,27.960,1788186149752341.195	,1788186149752369.155	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,95,50.920,1788186149752372.155	,1788186149752423.075	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,96,7.300,1788186149752424.315	,1788186149752431.615	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,97,34.320,1788186149752432.755	,1788186149752467.075	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,98,331.860,1788186149752467.915	,1788186149752799.775	
3,clear_ops,MIX_AIC,12,99,27.360,1788186149752800.835	,1788186149752828.195	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,100,51.240,1788186149752831.235	,1788186149752882.475	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,101,7.400,1788186149752883.395	,1788186149752890.795	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,102,33.960,1788186149752891.815	,1788186149752925.775	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,103,329.620,1788186149752926.975	,1788186149753256.595	
3,clear_ops,MIX_AIC,12,104,28.400,1788186149753257.995	,1788186149753286.395	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,105,51.140,1788186149753288.995	,1788186149753340.135	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,106,7.780,1788186149753341.175	,1788186149753348.955	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,107,36.020,1788186149753350.235	,1788186149753386.255	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,108,331.840,1788186149753387.235	,1788186149753719.075	
3,clear_ops,MIX_AIC,12,109,28.200,1788186149753720.095	,1788186149753748.295	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,110,52.220,1788186149753751.055	,1788186149753803.275	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,111,7.380,1788186149753804.375	,1788186149753811.755	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,112,33.820,1788186149753812.815	,1788186149753846.635	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,113,332.860,1788186149753847.375	,1788186149754180.235	
3,clear_ops,MIX_AIC,12,114,28.720,1788186149754181.415	,1788186149754210.135	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,115,51.520,1788186149754213.015	,1788186149754264.535	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,116,11.240,1788186149754265.755	,1788186149754276.995	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,117,36.600,1788186149754278.355	,1788186149754314.955	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,118,331.440,1788186149754315.935	,1788186149754647.375	
3,clear_ops,MIX_AIC,12,119,28.600,1788186149754648.255	,1788186149754676.855	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,120,50.440,1788186149754679.795	,1788186149754730.235	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,121,7.380,1788186149754731.375	,1788186149754738.755	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,122,34.840,1788186149754739.815	,1788186149754774.655	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,123,331.120,1788186149754775.535	,1788186149755106.655	
3,clear_ops,MIX_AIC,12,124,27.920,1788186149755107.855	,1788186149755135.775	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,125,50.640,1788186149755138.835	,1788186149755189.475	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,126,7.660,1788186149755190.395	,1788186149755198.055	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,127,34.880,1788186149755199.435	,1788186149755234.315	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,128,331.300,1788186149755235.195	,1788186149755566.495	
3,clear_ops,MIX_AIC,12,129,30.140,1788186149755567.955	,1788186149755598.095	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,130,52.160,1788186149755600.755	,1788186149755652.915	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,131,7.820,1788186149755654.115	,1788186149755661.935	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,132,36.660,1788186149755663.155	,1788186149755699.815	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,133,331.640,1788186149755700.715	,1788186149756032.355	
3,clear_ops,MIX_AIC,12,134,28.320,1788186149756033.775	,1788186149756062.095	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,135,51.020,1788186149756064.735	,1788186149756115.755	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,136,7.660,1788186149756116.915	,1788186149756124.575	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,137,34.080,1788186149756125.935	,1788186149756160.015	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,138,332.060,1788186149756161.075	,1788186149756493.135	
3,clear_ops,MIX_AIC,12,139,28.520,1788186149756494.215	,1788186149756522.735	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,140,53.580,1788186149756525.775	,1788186149756579.355	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,141,7.880,1788186149756580.315	,1788186149756588.195	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,142,35.060,1788186149756589.335	,1788186149756624.395	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,143,338.480,1788186149756625.095	,1788186149756963.575	
3,clear_ops,MIX_AIC,12,144,27.960,1788186149756964.955	,1788186149756992.915	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,145,50.220,1788186149756995.895	,1788186149757046.115	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,146,7.560,1788186149757046.835	,1788186149757054.395	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,147,35.080,1788186149757055.295	,1788186149757090.375	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,148,330.340,1788186149757091.055	,1788186149757421.395	
3,clear_ops,MIX_AIC,12,149,27.880,1788186149757422.775	,1788186149757450.655	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,150,50.580,1788186149757453.715	,1788186149757504.295	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,151,7.160,1788186149757505.255	,1788186149757512.415	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,152,34.860,1788186149757513.715	,1788186149757548.575	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,153,331.000,1788186149757549.455	,1788186149757880.455	
3,clear_ops,MIX_AIC,12,154,29.040,1788186149757881.775	,1788186149757910.815	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,155,52.300,1788186149757913.935	,1788186149757966.235	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,156,7.620,1788186149757967.275	,1788186149757974.895	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,157,36.200,1788186149757976.335	,1788186149758012.535	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,158,330.500,1788186149758013.295	,1788186149758343.795	
3,clear_ops,MIX_AIC,12,159,28.380,1788186149758344.935	,1788186149758373.315	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,160,51.540,1788186149758375.915	,1788186149758427.455	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,161,10.240,1788186149758428.635	,1788186149758438.875	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,162,33.860,1788186149758440.055	,1788186149758473.915	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,163,331.840,1788186149758474.615	,1788186149758806.455	
3,clear_ops,MIX_AIC,12,164,28.320,1788186149758807.375	,1788186149758835.695	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,165,52.360,1788186149758838.355	,1788186149758890.715	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,166,7.660,1788186149758891.715	,1788186149758899.375	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,167,35.280,1788186149758900.755	,1788186149758936.035	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,168,333.020,1788186149758937.155	,1788186149759270.175	
3,clear_ops,MIX_AIC,12,169,28.040,1788186149759271.435	,1788186149759299.475	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,170,51.520,1788186149759302.375	,1788186149759353.895	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,171,7.640,1788186149759354.575	,1788186149759362.215	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,172,36.620,1788186149759363.635	,1788186149759400.255	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,173,331.200,1788186149759401.235	,1788186149759732.435	
3,clear_ops,MIX_AIC,12,174,28.340,1788186149759733.755	,1788186149759762.095	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,175,50.180,1788186149759764.755	,1788186149759814.935	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,176,7.560,1788186149759815.715	,1788186149759823.275	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,177,33.560,1788186149759824.755	,1788186149759858.315	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,178,332.660,1788186149759859.275	,1788186149760191.935	
3,clear_ops,MIX_AIC,12,179,28.380,1788186149760193.415	,1788186149760221.795	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,180,51.960,1788186149760224.375	,1788186149760276.335	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,181,7.820,1788186149760277.155	,1788186149760284.975	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,182,35.840,1788186149760286.175	,1788186149760322.015	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,183,332.100,1788186149760323.115	,1788186149760655.215	
3,clear_ops,MIX_AIC,12,184,27.900,1788186149760656.575	,1788186149760684.475	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,185,50.680,1788186149760687.595	,1788186149760738.275	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,186,7.520,1788186149760739.175	,1788186149760746.695	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,187,36.700,1788186149760747.615	,1788186149760784.315	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,188,332.000,1788186149760785.255	,1788186149761117.255	
3,clear_ops,MIX_AIC,12,189,28.420,1788186149761118.595	,1788186149761147.015	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,190,49.840,1788186149761150.155	,1788186149761199.995	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,191,7.920,1788186149761201.075	,1788186149761208.995	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,192,34.640,1788186149761210.135	,1788186149761244.775	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,193,332.700,1788186149761245.875	,1788186149761578.575	
3,clear_ops,MIX_AIC,12,194,28.080,1788186149761579.515	,1788186149761607.595	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,195,50.240,1788186149761610.475	,1788186149761660.715	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,196,10.780,1788186149761661.415	,1788186149761672.195	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,197,36.360,1788186149761673.435	,1788186149761709.795	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,198,330.280,1788186149761711.035	,1788186149762041.315	
3,clear_ops,MIX_AIC,12,199,28.240,1788186149762042.715	,1788186149762070.955	
